Inches,ScreenResolution,Cpu,Ram,Weight,TouchScreen,HDD,SSD,SSHD,FStorage,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,LaptopPrice
15.6,4,14,4,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,468.0
14.0,1,10,2,1.44,0,0,0,0,32,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,249.0
15.6,4,16,8,2.2,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,839.0
15.6,4,16,8,1.96,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,679.0
15.6,4,16,16,2.1,0,0,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1159.0
15.6,1,10,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369.0
15.6,1,15,4,2.1,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,398.0
15.6,4,16,8,2.2,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,709.0
14.0,4,14,4,2.0,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,769.0
15.6,4,16,4,2.32,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,825.0
15.6,4,16,16,3.31,0,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1305.0
15.6,4,16,16,1.91,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2153.37
15.6,1,14,4,2.07,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,650.0
14.0,9,15,8,1.36,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1637.0
15.6,4,16,6,1.54,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,831.0
15.6,4,16,8,1.98,0,0,256,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,895.01
15.6,1,10,4,2.1,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,333.0
15.6,4,16,6,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,799.0
15.6,4,16,8,2.59,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,909.0
15.6,4,16,16,2.09,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1179.0
15.6,4,15,4,2.23,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,691.0
13.3,13,15,8,1.23,1,0,256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1099.0
17.3,4,16,16,4.2,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2599.0
15.6,4,15,8,2.4,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,819.0
12.3,10,17,4,1.15,1,0,0,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,659.0
15.6,1,15,4,1.86,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,485.0
12.0,7,11,8,0.92,0,0,0,0,256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1163.0
13.3,4,15,8,1.6,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1199.0
15.6,4,16,12,2.21,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1327.0
15.6,1,14,4,1.9,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,368.0
17.3,4,16,16,4.3,0,1000,512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2150.0
15.6,1,10,4,2.1,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,272.0
17.3,4,16,16,2.43,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2048.9
15.6,1,14,4,2.3,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,499.0
15.6,1,16,8,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,629.0
15.6,4,16,16,2.0,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1285.0
13.3,13,16,16,1.2,1,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2680.0
15.6,4,16,8,2.2,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1169.0
15.6,4,15,8,2.36,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,889.0
15.6,1,15,8,1.91,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,579.0
15.6,1,6,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,299.0
17.3,3,14,8,3.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,629.0
15.6,4,16,16,2.2,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2449.0
12.0,7,11,8,0.92,0,0,0,0,512,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1279.0
15.6,4,16,16,2.2,0,1000,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1749.0
17.3,4,16,16,2.43,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1948.99
15.6,4,15,8,2.19,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,999.0
17.3,4,16,16,2.9,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1949.0
11.6,1,10,2,1.3,0,0,32,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,174.0
17.3,3,14,4,3.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,598.0
17.3,3,15,8,2.8,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,539.0
15.6,4,16,8,2.6,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1272.0
14.0,4,16,8,1.2,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1149.0
15.6,4,16,8,2.3,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1529.0
15.6,4,16,8,2.2,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1476.11
15.6,4,1,6,2.1,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,529.0
12.5,4,15,8,1.26,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1713.37
15.0,4,14,4,2.08,1,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509.0
15.6,1,12,4,2.65,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,309.0
13.3,13,16,8,1.29,1,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1477.0
15.6,1,15,4,2.18,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,521.86
15.6,4,16,16,2.6,1,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1029.0
15.6,4,16,8,2.2,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1149.0
12.5,4,16,16,1.3,1,0,512,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1650.0
14.0,4,16,16,1.95,0,0,1000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3499.0
15.6,1,14,8,2.3,1,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,469.01
17.3,4,16,16,2.7,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1598.0
11.6,1,15,4,1.08,0,0,0,0,256,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,959.0
15.6,4,14,4,2.1,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,478.0
14.0,9,16,8,1.54,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2198.19
15.6,1,15,4,2.24,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,737.0
15.6,4,16,8,2.3,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1169.0
13.3,4,16,16,1.4,0,0,512,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1499.0
15.6,4,1,6,2.2,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,597.57
13.3,4,16,8,1.45,0,0,256,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1280.0
15.6,1,14,4,2.4,0,500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,361.8
17.3,4,16,16,2.77,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1799.0
14.0,4,15,4,1.54,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1099.99
15.6,4,16,16,2.5,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1600.0
14.0,1,15,4,1.6,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,875.0
15.6,4,16,16,2.34,0,1000,256,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2325.0
15.6,4,15,8,2.3,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,573.0
13.3,13,15,8,1.24,1,0,256,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1813.0
15.6,1,12,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,324.0
15.6,1,3,4,1.86,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,399.0
15.6,4,14,6,2.4,0,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,569.0
14.0,4,15,8,1.9,0,0,256,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1072.0
15.6,1,12,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,443.99
15.6,1,10,4,2.0,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,339.0
17.3,4,16,16,4.0,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1900.0
15.6,1,14,4,2.29,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,490.0
15.6,4,16,8,2.32,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,895.0
15.6,4,16,8,2.4,0,1000,128,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1229.0
14.0,4,15,4,1.8,1,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,833.01
13.3,4,11,8,1.2,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,729.0
15.6,1,14,6,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459.0
15.6,1,10,4,2.4,0,500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,289.0
15.6,1,10,2,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379.0
15.6,4,16,8,2.6,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,899.0
15.6,4,5,6,2.04,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,549.99
15.6,1,16,8,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,805.99
11.6,1,10,2,1.17,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,209.0
15.6,1,16,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,720.32
14.0,4,16,4,1.8,1,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,638.0
13.3,13,16,16,1.3,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1499.0
14.0,1,10,2,1.5,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,229.0
15.6,1,16,6,2.19,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,764.0
15.6,1,10,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369.0
13.3,4,11,8,1.2,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,729.0
15.6,1,14,6,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459.0
15.6,1,10,4,2.4,0,500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,289.0
15.6,1,10,2,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379.0
15.6,4,16,8,2.6,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,899.0
15.6,4,5,6,2.04,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,549.99
15.6,1,16,8,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,805.99
11.6,1,10,2,1.17,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,209.0
15.6,1,16,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,720.32
14.0,4,16,4,1.8,1,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,638.0
13.3,13,16,16,1.3,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1499.0
14.0,1,10,2,1.5,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,229.0
15.6,1,16,6,2.19,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,764.0
15.6,1,10,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369.0
13.3,4,11,8,1.2,0,0,512,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,729.0
15.6,1,14,6,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,459.0
15.6,1,10,4,2.4,0,500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,289.0
15.6,1,10,2,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,379.0
15.6,4,16,8,2.6,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,899.0
15.6,4,5,6,2.04,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,549.99
15.6,1,16,8,2.3,0,1000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,805.99
11.6,1,10,2,1.17,0,0,0,0,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,209.0
15.6,1,16,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,720.32
14.0,4,16,4,1.8,1,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,638.0
13.3,13,16,16,1.3,1,0,512,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1499.0
14.0,1,10,2,1.5,0,0,0,0,64,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,229.0
15.6,1,16,6,2.19,0,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,764.0
15.6,1,10,4,2.2,0,500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,369.0
